,plantheight,plantwidth,phvalue,temp,humid,moist,growth,possible,light
8889,55,37,7,18,51,27,1.4864864864864864,0,5202
8890,64,23,4,31,62,43,2.782608695652174,1,8959
8891,67,29,4,25,58,12,2.310344827586207,1,7225
8892,37,23,9,27,83,41,1.608695652173913,0,7803
8893,84,36,7,28,85,34,2.3333333333333335,1,8092
8894,101,40,3,18,85,33,2.525,1,5202
8895,92,27,7,20,84,21,3.4074074074074074,1,5780
8896,52,24,8,19,63,25,2.1666666666666665,1,5491
8897,24,23,4,35,105,43,1.0434782608695652,0,10115
8898,61,22,5,39,94,29,2.772727272727273,1,11271
8899,61,28,6,22,73,16,2.1785714285714284,1,6358
8900,24,31,6,30,82,32,0.7741935483870968,0,8670
8901,25,24,6,17,95,38,1.0416666666666667,0,4913
8902,32,27,9,30,106,34,1.1851851851851851,0,8670
8903,15,37,10,18,97,45,0.40540540540540543,0,5202
8904,105,15,10,37,61,22,7.0,1,10693
8905,57,31,9,21,94,40,1.8387096774193548,0,6069
8906,46,32,9,39,47,13,1.4375,0,11271
8907,106,14,5,26,92,35,7.571428571428571,1,7514
8908,41,21,10,27,77,15,1.9523809523809523,0,7803
8909,110,28,4,40,98,21,3.9285714285714284,1,11560
8910,32,40,10,23,76,16,0.8,0,6647
8911,54,38,10,33,54,35,1.4210526315789473,0,9537
8912,20,38,5,23,58,37,0.5263157894736842,0,6647
8913,59,29,3,21,89,18,2.0344827586206895,1,6069
8914,54,40,3,27,40,42,1.35,0,7803
8915,18,14,10,18,100,29,1.2857142857142858,0,5202
8916,82,17,7,39,96,13,4.823529411764706,1,11271
8917,93,19,3,29,68,13,4.894736842105263,1,8381
8918,55,23,4,34,44,30,2.391304347826087,1,9826
8919,103,14,5,26,45,42,7.357142857142857,1,7514
8920,70,31,9,35,67,22,2.2580645161290325,1,10115
8921,104,34,5,39,81,24,3.0588235294117645,1,11271
8922,97,29,3,22,92,26,3.3448275862068964,1,6358
8923,92,21,6,23,75,15,4.380952380952381,1,6647
8924,20,33,8,19,48,12,0.6060606060606061,0,5491
8925,105,20,6,21,100,42,5.25,1,6069
8926,109,27,10,19,106,32,4.037037037037037,1,5491
8927,57,28,7,40,40,21,2.0357142857142856,1,11560
8928,108,23,9,33,64,29,4.695652173913044,1,9537
8929,56,20,4,26,68,12,2.8,1,7514
8930,34,37,7,28,63,35,0.918918918918919,0,8092
8931,39,34,8,22,101,16,1.1470588235294117,0,6358
8932,52,34,8,36,83,16,1.5294117647058822,0,10404
8933,61,37,4,36,107,33,1.6486486486486487,0,10404
8934,32,35,6,40,95,35,0.9142857142857143,0,11560
8935,83,37,5,21,79,26,2.2432432432432434,1,6069
8936,25,22,10,20,69,16,1.1363636363636365,0,5780
8937,64,30,5,40,82,12,2.1333333333333333,1,11560
8938,15,29,5,18,94,25,0.5172413793103449,0,5202
8939,56,20,6,28,77,14,2.8,1,8092
8940,36,21,3,17,49,28,1.7142857142857142,0,4913
8941,91,36,5,36,61,39,2.5277777777777777,1,10404
8942,118,17,10,26,80,31,6.9411764705882355,1,7514
8943,84,31,9,33,46,39,2.7096774193548385,1,9537
8944,38,33,3,37,100,15,1.1515151515151516,0,10693
8945,117,30,7,38,40,20,3.9,1,10982
8946,81,18,7,38,50,33,4.5,1,10982
8947,113,27,8,29,48,40,4.185185185185185,1,8381
8948,120,32,7,27,106,32,3.75,1,7803
8949,78,39,3,21,59,18,2.0,0,6069
8950,85,25,6,23,110,42,3.4,1,6647
8951,53,30,5,27,73,33,1.7666666666666666,0,7803
8952,52,22,7,28,79,13,2.3636363636363638,1,8092
8953,50,25,10,34,105,25,2.0,0,9826
8954,94,36,8,32,58,41,2.611111111111111,1,9248
8955,107,32,5,29,93,32,3.34375,1,8381
8956,17,15,5,17,76,24,1.1333333333333333,0,4913
8957,79,35,10,38,65,35,2.257142857142857,1,10982
8958,22,14,6,37,70,12,1.5714285714285714,0,10693
8959,82,36,9,17,60,26,2.2777777777777777,1,4913
8960,92,15,6,21,73,24,6.133333333333334,1,6069
8961,88,26,9,25,80,27,3.3846153846153846,1,7225
8962,70,36,8,29,47,19,1.9444444444444444,0,8381
8963,58,22,6,18,95,13,2.6363636363636362,1,5202
8964,57,27,6,28,44,33,2.111111111111111,1,8092
8965,66,30,6,17,82,35,2.2,1,4913
8966,102,17,9,39,87,41,6.0,1,11271
8967,39,16,7,17,79,11,2.4375,1,4913
8968,102,22,6,26,101,31,4.636363636363637,1,7514
8969,62,16,8,21,81,38,3.875,1,6069
8970,18,25,6,22,69,17,0.72,0,6358
8971,58,30,5,33,72,39,1.9333333333333333,0,9537
8972,59,15,3,28,41,30,3.933333333333333,1,8092
8973,49,40,10,26,92,28,1.225,0,7514
8974,49,30,3,25,109,15,1.6333333333333333,0,7225
8975,45,32,7,34,63,32,1.40625,0,9826
8976,19,30,8,22,51,25,0.6333333333333333,0,6358
8977,42,19,6,37,67,28,2.210526315789474,1,10693
8978,48,18,8,34,93,40,2.6666666666666665,1,9826
8979,55,38,7,27,70,20,1.4473684210526316,0,7803
8980,100,29,3,39,106,27,3.4482758620689653,1,11271
8981,120,26,5,40,83,15,4.615384615384615,1,11560
8982,64,28,6,40,51,30,2.2857142857142856,1,11560
8983,40,17,10,25,44,42,2.3529411764705883,1,7225
8984,110,20,7,26,81,18,5.5,1,7514
8985,76,17,8,33,63,10,4.470588235294118,1,9537
8986,88,20,5,22,43,28,4.4,1,6358
8987,95,38,8,20,53,20,2.5,1,5780
8988,70,23,8,37,91,34,3.0434782608695654,1,10693
8989,89,35,8,29,45,27,2.5428571428571427,1,8381
8990,15,32,3,24,70,41,0.46875,0,6936
8991,80,31,10,26,77,18,2.5806451612903225,1,7514
8992,115,38,8,34,81,24,3.026315789473684,1,9826
8993,20,25,9,36,83,32,0.8,0,10404
8994,80,17,8,18,48,22,4.705882352941177,1,5202
8995,27,21,6,23,74,11,1.2857142857142858,0,6647
8996,30,32,8,31,106,28,0.9375,0,8959
8997,95,17,8,40,44,11,5.588235294117647,1,11560
8998,69,24,6,34,73,10,2.875,1,9826
8999,112,22,7,36,43,16,5.090909090909091,1,10404
9000,99,36,7,36,73,22,2.75,1,10404
9001,29,17,5,26,90,42,1.7058823529411764,0,7514
9002,61,34,9,28,77,11,1.7941176470588236,0,8092
9003,66,22,7,29,52,11,3.0,1,8381
9004,35,37,8,18,93,44,0.9459459459459459,0,5202
9005,31,19,7,24,74,35,1.631578947368421,0,6936
9006,112,16,7,20,64,27,7.0,1,5780
9007,46,27,6,28,93,40,1.7037037037037037,0,8092
9008,29,36,7,33,63,12,0.8055555555555556,0,9537
9009,30,34,3,25,62,31,0.8823529411764706,0,7225
9010,83,16,10,29,44,19,5.1875,1,8381
9011,62,19,6,40,79,44,3.263157894736842,1,11560
9012,39,18,10,33,41,23,2.1666666666666665,1,9537
9013,71,36,5,30,110,16,1.9722222222222223,0,8670
9014,114,30,9,24,46,35,3.8,1,6936
9015,84,25,10,28,65,31,3.36,1,8092
9016,51,16,6,29,46,31,3.1875,1,8381
9017,65,15,4,37,88,38,4.333333333333333,1,10693
9018,107,38,7,27,96,45,2.8157894736842106,1,7803
9019,17,23,4,23,98,45,0.7391304347826086,0,6647
9020,36,20,7,20,65,14,1.8,0,5780
9021,106,35,5,40,82,43,3.0285714285714285,1,11560
9022,15,15,3,17,50,43,1.0,0,4913
9023,106,19,3,27,80,17,5.578947368421052,1,7803
9024,38,14,4,39,45,13,2.7142857142857144,1,11271
9025,75,16,10,38,51,13,4.6875,1,10982
9026,58,24,10,25,66,28,2.4166666666666665,1,7225
9027,63,21,7,36,106,38,3.0,1,10404
9028,55,29,4,17,82,38,1.896551724137931,0,4913
9029,20,14,5,23,101,25,1.4285714285714286,0,6647
9030,28,24,10,19,51,42,1.1666666666666667,0,5491
9031,89,28,5,23,101,14,3.1785714285714284,1,6647
9032,116,18,6,30,66,16,6.444444444444445,1,8670
9033,117,26,6,26,66,10,4.5,1,7514
9034,118,37,3,26,104,14,3.189189189189189,1,7514
9035,78,21,10,35,48,37,3.7142857142857144,1,10115
9036,37,24,5,32,45,25,1.5416666666666667,0,9248
9037,116,32,5,27,81,15,3.625,1,7803
9038,113,34,4,22,77,12,3.323529411764706,1,6358
9039,75,17,10,31,49,26,4.411764705882353,1,8959
9040,108,39,6,26,86,25,2.769230769230769,1,7514
9041,71,14,6,39,65,37,5.071428571428571,1,11271
9042,96,39,8,35,40,41,2.4615384615384617,1,10115
9043,114,20,6,36,81,32,5.7,1,10404
9044,25,32,6,24,86,22,0.78125,0,6936
9045,57,28,3,36,47,14,2.0357142857142856,1,10404
9046,78,18,5,32,109,18,4.333333333333333,1,9248
9047,40,39,8,27,98,15,1.0256410256410255,0,7803
9048,39,31,9,26,46,26,1.2580645161290323,0,7514
9049,64,38,8,18,41,35,1.6842105263157894,0,5202
9050,102,17,4,35,95,45,6.0,1,10115
9051,117,38,7,34,94,19,3.0789473684210527,1,9826
9052,104,17,10,21,79,45,6.117647058823529,1,6069
9053,83,28,10,32,103,31,2.9642857142857144,1,9248
9054,83,28,5,21,56,30,2.9642857142857144,1,6069
9055,37,14,10,26,105,14,2.642857142857143,1,7514
9056,120,36,3,19,55,15,3.3333333333333335,1,5491
9057,116,17,3,26,43,16,6.823529411764706,1,7514
9058,70,15,4,27,99,18,4.666666666666667,1,7803
9059,48,36,10,17,99,29,1.3333333333333333,0,4913
9060,64,22,6,38,68,42,2.909090909090909,1,10982
9061,117,40,7,29,75,15,2.925,1,8381
9062,69,27,8,23,75,30,2.5555555555555554,1,6647
9063,98,30,4,32,93,12,3.2666666666666666,1,9248
9064,111,24,7,18,53,25,4.625,1,5202
9065,49,40,6,25,80,19,1.225,0,7225
9066,62,40,10,23,61,42,1.55,0,6647
9067,27,32,9,29,74,33,0.84375,0,8381
9068,28,17,7,22,98,20,1.6470588235294117,0,6358
9069,97,35,3,29,80,35,2.7714285714285714,1,8381
9070,57,18,9,32,100,28,3.1666666666666665,1,9248
9071,90,39,3,39,56,36,2.3076923076923075,1,11271
9072,44,30,3,31,46,43,1.4666666666666666,0,8959
9073,72,34,7,31,91,24,2.1176470588235294,1,8959
9074,92,30,3,39,98,29,3.066666666666667,1,11271
9075,85,32,9,32,60,21,2.65625,1,9248
9076,87,23,10,38,46,12,3.782608695652174,1,10982
9077,47,34,6,20,75,14,1.3823529411764706,0,5780
9078,59,40,10,31,78,16,1.475,0,8959
9079,88,16,7,36,84,17,5.5,1,10404
9080,43,33,3,37,108,31,1.303030303030303,0,10693
9081,61,35,8,33,51,19,1.7428571428571429,0,9537
9082,90,40,8,19,65,15,2.25,1,5491
9083,60,18,7,24,97,24,3.3333333333333335,1,6936
9084,34,27,4,26,65,35,1.2592592592592593,0,7514
9085,90,32,6,18,55,37,2.8125,1,5202
9086,106,22,10,33,55,22,4.818181818181818,1,9537
9087,22,21,6,26,69,40,1.0476190476190477,0,7514
9088,15,21,7,20,45,43,0.7142857142857143,0,5780
9089,83,33,9,24,102,31,2.515151515151515,1,6936
9090,91,40,3,35,80,43,2.275,1,10115
9091,103,23,7,29,43,11,4.478260869565218,1,8381
9092,44,34,6,22,40,35,1.2941176470588236,0,6358
9093,88,23,10,23,61,31,3.8260869565217392,1,6647
9094,78,21,4,38,79,28,3.7142857142857144,1,10982
9095,41,29,10,18,45,21,1.4137931034482758,0,5202
9096,15,38,8,36,77,21,0.39473684210526316,0,10404
9097,15,39,9,28,48,20,0.38461538461538464,0,8092
9098,114,16,8,34,43,25,7.125,1,9826
9099,22,24,9,17,87,18,0.9166666666666666,0,4913
9100,83,40,9,22,88,40,2.075,1,6358
9101,119,34,4,20,78,18,3.5,1,5780
9102,80,30,3,38,48,42,2.6666666666666665,1,10982
9103,25,27,9,35,107,44,0.9259259259259259,0,10115
9104,60,24,9,31,63,19,2.5,1,8959
9105,60,15,9,18,80,44,4.0,1,5202
9106,38,28,3,37,72,24,1.3571428571428572,0,10693
9107,93,20,7,40,105,21,4.65,1,11560
9108,93,38,4,35,63,32,2.4473684210526314,1,10115
9109,77,40,4,24,68,30,1.925,0,6936
9110,32,23,6,17,99,38,1.391304347826087,0,4913
9111,116,30,3,25,41,42,3.8666666666666667,1,7225
9112,35,31,7,39,48,25,1.1290322580645162,0,11271
9113,81,30,4,40,61,40,2.7,1,11560
9114,106,20,7,40,64,24,5.3,1,11560
9115,102,25,3,35,63,31,4.08,1,10115
9116,35,26,5,21,57,12,1.3461538461538463,0,6069
9117,51,21,3,38,109,42,2.4285714285714284,1,10982
9118,111,19,3,32,63,42,5.842105263157895,1,9248
9119,114,16,5,18,92,25,7.125,1,5202
9120,52,39,3,29,80,28,1.3333333333333333,0,8381
9121,44,27,3,29,97,32,1.6296296296296295,0,8381
9122,71,36,9,33,91,15,1.9722222222222223,0,9537
9123,108,30,9,21,96,37,3.6,1,6069
9124,17,28,8,31,60,20,0.6071428571428571,0,8959
9125,79,34,10,39,75,42,2.323529411764706,1,11271
9126,116,24,10,32,59,45,4.833333333333333,1,9248
9127,99,28,3,33,45,29,3.5357142857142856,1,9537
9128,28,23,7,19,47,18,1.2173913043478262,0,5491
9129,88,33,7,37,58,32,2.6666666666666665,1,10693
9130,41,24,6,36,43,19,1.7083333333333333,0,10404
9131,25,33,6,19,102,38,0.7575757575757576,0,5491
9132,114,19,5,37,105,42,6.0,1,10693
9133,101,33,6,17,106,34,3.0606060606060606,1,4913
9134,58,37,9,30,46,10,1.5675675675675675,0,8670
9135,73,40,4,38,62,18,1.825,0,10982
9136,36,20,10,28,45,23,1.8,0,8092
9137,83,36,7,21,62,40,2.3055555555555554,1,6069
9138,17,33,6,26,54,36,0.5151515151515151,0,7514
9139,109,27,8,21,109,16,4.037037037037037,1,6069
9140,15,30,9,22,99,29,0.5,0,6358
9141,108,25,3,28,42,23,4.32,1,8092
9142,90,22,5,37,60,17,4.090909090909091,1,10693
9143,36,34,7,30,69,44,1.0588235294117647,0,8670
9144,93,26,6,39,76,14,3.576923076923077,1,11271
9145,34,14,10,23,101,11,2.4285714285714284,1,6647
9146,27,33,4,30,91,18,0.8181818181818182,0,8670
9147,22,22,4,23,96,35,1.0,0,6647
9148,73,17,7,19,78,42,4.294117647058823,1,5491
9149,44,27,10,24,82,39,1.6296296296296295,0,6936
9150,40,16,9,22,72,34,2.5,1,6358
9151,92,33,10,27,52,24,2.787878787878788,1,7803
9152,29,15,10,29,100,16,1.9333333333333333,0,8381
9153,68,34,4,19,48,34,2.0,0,5491
9154,96,25,4,19,93,31,3.84,1,5491
9155,51,38,8,21,59,10,1.3421052631578947,0,6069
9156,105,19,6,29,54,35,5.526315789473684,1,8381
9157,73,39,10,31,71,43,1.8717948717948718,0,8959
9158,52,37,8,37,99,41,1.4054054054054055,0,10693
9159,44,20,4,37,48,26,2.2,1,10693
9160,85,15,3,27,101,18,5.666666666666667,1,7803
9161,76,18,3,40,79,12,4.222222222222222,1,11560
9162,84,36,5,24,51,43,2.3333333333333335,1,6936
9163,35,37,4,31,106,32,0.9459459459459459,0,8959
9164,41,30,6,37,105,11,1.3666666666666667,0,10693
9165,50,25,5,31,61,18,2.0,0,8959
9166,53,27,4,34,69,16,1.962962962962963,0,9826
9167,17,39,10,36,87,22,0.4358974358974359,0,10404
9168,64,15,8,19,48,34,4.266666666666667,1,5491
9169,65,21,3,34,86,24,3.0952380952380953,1,9826
9170,25,40,4,22,86,12,0.625,0,6358
9171,51,17,4,20,109,44,3.0,1,5780
9172,72,22,9,33,88,10,3.272727272727273,1,9537
9173,70,29,3,27,80,17,2.413793103448276,1,7803
9174,65,14,10,27,84,45,4.642857142857143,1,7803
9175,15,35,3,35,56,38,0.42857142857142855,0,10115
9176,16,37,10,24,91,32,0.43243243243243246,0,6936
9177,22,38,6,22,103,21,0.5789473684210527,0,6358
9178,94,22,5,37,69,17,4.2727272727272725,1,10693
9179,39,27,3,40,45,33,1.4444444444444444,0,11560
9180,66,17,6,40,51,40,3.8823529411764706,1,11560
9181,93,21,6,39,76,32,4.428571428571429,1,11271
9182,80,26,8,22,40,13,3.076923076923077,1,6358
9183,30,28,8,21,68,43,1.0714285714285714,0,6069
9184,105,40,4,35,92,26,2.625,1,10115
9185,70,32,3,21,73,21,2.1875,1,6069
9186,27,36,6,35,40,44,0.75,0,10115
9187,93,31,4,27,88,14,3.0,1,7803
9188,47,30,6,18,47,15,1.5666666666666667,0,5202
9189,23,37,3,36,72,17,0.6216216216216216,0,10404
9190,56,38,3,22,82,42,1.4736842105263157,0,6358
9191,38,26,7,37,67,30,1.4615384615384615,0,10693
9192,94,27,10,18,82,18,3.4814814814814814,1,5202
9193,21,15,4,24,75,34,1.4,0,6936
9194,115,20,6,17,84,27,5.75,1,4913
9195,75,27,5,24,71,31,2.7777777777777777,1,6936
9196,31,39,8,17,44,19,0.7948717948717948,0,4913
9197,46,20,4,19,105,30,2.3,1,5491
9198,96,15,4,27,108,12,6.4,1,7803
9199,106,17,3,28,94,41,6.235294117647059,1,8092
9200,102,14,3,36,62,21,7.285714285714286,1,10404
9201,88,16,4,35,94,30,5.5,1,10115
9202,17,30,7,39,89,22,0.5666666666666667,0,11271
9203,27,22,10,37,101,26,1.2272727272727273,0,10693
9204,70,22,7,18,102,24,3.1818181818181817,1,5202
9205,63,36,6,17,69,27,1.75,0,4913
9206,42,40,3,39,57,20,1.05,0,11271
9207,41,24,5,37,42,41,1.7083333333333333,0,10693
9208,82,23,10,22,59,37,3.5652173913043477,1,6358
9209,100,24,8,37,46,39,4.166666666666667,1,10693
9210,71,25,8,38,79,35,2.84,1,10982
9211,59,20,3,30,109,23,2.95,1,8670
9212,28,27,6,20,102,25,1.037037037037037,0,5780
9213,64,32,7,24,99,18,2.0,0,6936
9214,70,18,7,33,71,16,3.888888888888889,1,9537
9215,117,31,3,28,110,12,3.774193548387097,1,8092
9216,58,17,10,40,51,33,3.411764705882353,1,11560
9217,80,40,5,28,72,24,2.0,0,8092
9218,22,38,8,38,104,39,0.5789473684210527,0,10982
9219,66,17,8,39,44,36,3.8823529411764706,1,11271
9220,26,17,10,25,97,43,1.5294117647058822,0,7225
9221,38,33,5,33,83,29,1.1515151515151516,0,9537
9222,114,30,4,21,81,23,3.8,1,6069
9223,58,14,7,21,88,44,4.142857142857143,1,6069
9224,78,22,6,38,80,15,3.5454545454545454,1,10982
9225,43,24,6,39,42,15,1.7916666666666667,0,11271
9226,98,32,5,23,81,13,3.0625,1,6647
9227,105,30,6,21,56,41,3.5,1,6069
9228,20,26,9,35,61,23,0.7692307692307693,0,10115
9229,85,35,7,40,104,22,2.4285714285714284,1,11560
9230,83,26,10,27,49,34,3.1923076923076925,1,7803
9231,18,15,10,34,54,23,1.2,0,9826
9232,55,20,7,22,91,40,2.75,1,6358
9233,44,40,4,34,68,14,1.1,0,9826
9234,113,30,5,25,107,35,3.7666666666666666,1,7225
9235,15,18,10,26,57,22,0.8333333333333334,0,7514
9236,101,26,7,40,80,27,3.8846153846153846,1,11560
9237,91,25,6,25,75,38,3.64,1,7225
9238,100,34,5,28,108,19,2.9411764705882355,1,8092
9239,107,30,5,20,89,40,3.566666666666667,1,5780
9240,52,31,5,37,51,32,1.6774193548387097,0,10693
9241,35,16,5,28,81,24,2.1875,1,8092
9242,96,38,10,27,68,28,2.526315789473684,1,7803
9243,86,32,4,32,79,23,2.6875,1,9248
9244,57,30,6,34,104,44,1.9,0,9826
9245,42,29,5,17,93,23,1.4482758620689655,0,4913
9246,22,31,4,31,64,17,0.7096774193548387,0,8959
9247,78,28,10,28,87,45,2.7857142857142856,1,8092
9248,32,19,6,19,104,33,1.6842105263157894,0,5491
9249,85,40,7,23,72,22,2.125,1,6647
9250,22,29,6,26,108,11,0.7586206896551724,0,7514
9251,53,17,5,26,45,19,3.1176470588235294,1,7514
9252,92,38,3,36,43,19,2.4210526315789473,1,10404
9253,88,39,4,37,62,40,2.2564102564102564,1,10693
9254,114,34,4,32,45,34,3.3529411764705883,1,9248
9255,15,21,8,37,82,16,0.7142857142857143,0,10693
9256,60,20,6,33,98,34,3.0,1,9537
9257,28,14,4,28,76,13,2.0,0,8092
9258,92,33,9,21,61,13,2.787878787878788,1,6069
9259,82,39,5,22,89,37,2.1025641025641026,1,6358
9260,69,14,5,40,62,11,4.928571428571429,1,11560
9261,40,30,3,40,51,40,1.3333333333333333,0,11560
9262,63,18,10,25,65,23,3.5,1,7225
9263,98,16,5,17,108,40,6.125,1,4913
9264,52,16,5,22,96,17,3.25,1,6358
9265,54,29,6,25,87,14,1.8620689655172413,0,7225
9266,64,20,3,34,69,41,3.2,1,9826
9267,110,27,6,27,44,34,4.074074074074074,1,7803
9268,111,15,5,23,98,32,7.4,1,6647
9269,64,33,7,35,46,20,1.9393939393939394,0,10115
9270,108,17,6,22,60,42,6.352941176470588,1,6358
9271,34,38,8,30,59,37,0.8947368421052632,0,8670
9272,31,33,9,39,77,13,0.9393939393939394,0,11271
9273,30,39,3,36,71,27,0.7692307692307693,0,10404
9274,75,27,7,29,90,33,2.7777777777777777,1,8381
9275,73,40,5,17,106,14,1.825,0,4913
9276,35,37,7,17,45,35,0.9459459459459459,0,4913
9277,30,21,8,22,49,23,1.4285714285714286,0,6358
9278,87,17,7,17,56,38,5.117647058823529,1,4913
9279,56,15,3,17,102,17,3.7333333333333334,1,4913
9280,100,29,9,24,89,35,3.4482758620689653,1,6936
9281,38,25,5,40,58,17,1.52,0,11560
9282,102,32,8,23,102,20,3.1875,1,6647
9283,19,40,7,36,78,32,0.475,0,10404
9284,54,29,10,20,109,41,1.8620689655172413,0,5780
9285,94,36,9,29,49,23,2.611111111111111,1,8381
9286,34,24,6,24,108,19,1.4166666666666667,0,6936
9287,24,39,5,34,98,21,0.6153846153846154,0,9826
9288,78,22,6,30,67,25,3.5454545454545454,1,8670
9289,119,25,9,33,103,42,4.76,1,9537
9290,52,40,6,35,108,10,1.3,0,10115
9291,64,25,6,18,84,20,2.56,1,5202
9292,42,28,7,24,67,17,1.5,0,6936
9293,26,28,3,21,100,35,0.9285714285714286,0,6069
9294,117,32,6,22,75,35,3.65625,1,6358
9295,91,36,8,27,88,15,2.5277777777777777,1,7803
9296,72,36,8,27,105,14,2.0,0,7803
9297,28,36,10,28,84,45,0.7777777777777778,0,8092
9298,45,32,3,20,83,35,1.40625,0,5780
9299,47,32,8,38,63,17,1.46875,0,10982
9300,98,25,10,35,83,23,3.92,1,10115
9301,54,33,7,24,55,40,1.6363636363636365,0,6936
9302,104,29,7,33,90,33,3.586206896551724,1,9537
9303,89,23,5,37,50,37,3.869565217391304,1,10693
9304,66,25,6,18,91,15,2.64,1,5202
9305,37,30,8,21,55,33,1.2333333333333334,0,6069
9306,86,31,8,38,55,43,2.774193548387097,1,10982
9307,84,34,4,27,67,20,2.4705882352941178,1,7803
9308,110,33,7,29,79,40,3.3333333333333335,1,8381
9309,38,18,10,36,80,22,2.111111111111111,1,10404
9310,71,40,10,30,72,18,1.775,0,8670
9311,26,34,7,17,47,13,0.7647058823529411,0,4913
9312,75,40,6,19,87,43,1.875,0,5491
9313,78,15,9,17,108,40,5.2,1,4913
9314,37,15,5,39,44,19,2.466666666666667,1,11271
9315,116,22,3,25,42,15,5.2727272727272725,1,7225
9316,79,31,3,23,65,39,2.5483870967741935,1,6647
9317,38,40,7,17,65,38,0.95,0,4913
9318,18,37,7,34,52,14,0.4864864864864865,0,9826
9319,42,34,9,24,76,24,1.2352941176470589,0,6936
9320,39,25,7,28,51,15,1.56,0,8092
9321,85,39,5,40,102,28,2.1794871794871793,1,11560
9322,58,22,9,19,49,15,2.6363636363636362,1,5491
9323,57,14,4,40,98,44,4.071428571428571,1,11560
9324,46,16,9,28,96,21,2.875,1,8092
9325,113,15,7,22,58,40,7.533333333333333,1,6358
9326,107,21,6,40,64,25,5.095238095238095,1,11560
9327,118,35,5,26,57,38,3.3714285714285714,1,7514
9328,74,35,9,36,82,39,2.1142857142857143,1,10404
9329,72,30,8,29,69,45,2.4,1,8381
9330,99,30,3,40,86,30,3.3,1,11560
9331,95,32,5,32,56,40,2.96875,1,9248
9332,81,15,5,17,80,30,5.4,1,4913
9333,41,24,3,32,73,21,1.7083333333333333,0,9248
9334,19,24,3,32,96,11,0.7916666666666666,0,9248
9335,112,26,9,34,91,15,4.3076923076923075,1,9826
9336,35,15,4,30,100,44,2.3333333333333335,1,8670
9337,22,14,8,34,92,15,1.5714285714285714,0,9826
9338,21,21,4,22,104,13,1.0,0,6358
9339,54,38,7,37,44,21,1.4210526315789473,0,10693
9340,94,33,3,37,75,31,2.8484848484848486,1,10693
9341,51,40,6,20,101,22,1.275,0,5780
9342,17,17,8,17,90,11,1.0,0,4913
9343,84,36,4,39,90,35,2.3333333333333335,1,11271
9344,76,29,9,27,104,34,2.6206896551724137,1,7803
9345,94,30,3,31,102,23,3.1333333333333333,1,8959
9346,32,19,6,22,47,24,1.6842105263157894,0,6358
9347,61,36,3,34,53,29,1.6944444444444444,0,9826
9348,32,30,6,38,49,26,1.0666666666666667,0,10982
9349,56,28,8,19,86,34,2.0,0,5491
9350,116,40,8,38,96,25,2.9,1,10982
9351,39,24,10,39,72,27,1.625,0,11271
9352,74,30,6,30,58,28,2.466666666666667,1,8670
9353,64,23,3,36,42,45,2.782608695652174,1,10404
9354,79,17,6,33,51,13,4.647058823529412,1,9537
9355,70,16,9,33,79,11,4.375,1,9537
9356,81,31,5,17,41,26,2.6129032258064515,1,4913
9357,93,14,6,40,67,10,6.642857142857143,1,11560
9358,45,38,9,29,56,17,1.1842105263157894,0,8381
9359,55,33,6,30,57,25,1.6666666666666667,0,8670
9360,41,17,8,27,98,35,2.411764705882353,1,7803
9361,57,30,10,32,103,14,1.9,0,9248
9362,55,16,5,38,109,17,3.4375,1,10982
9363,74,40,3,39,99,35,1.85,0,11271
9364,101,18,3,40,73,26,5.611111111111111,1,11560
9365,90,36,10,33,52,22,2.5,1,9537
9366,66,14,4,32,52,43,4.714285714285714,1,9248
9367,67,18,6,20,71,32,3.7222222222222223,1,5780
9368,99,21,9,18,47,28,4.714285714285714,1,5202
9369,49,15,5,40,105,32,3.2666666666666666,1,11560
9370,15,22,3,20,90,34,0.6818181818181818,0,5780
